1.84956e+05	1.51488e+04	7.99057e+01	2.08096e+06
2.96105e+04	1.54707e+03	8.71070e+00	3.20287e+05
2.70312e+04	8.45704e+02	4.62806e+00	2.83397e+05
2.67807e+04	6.39840e+02	3.61436e+00	2.77820e+05
2.66149e+04	5.56115e+02	3.23524e+00	2.74945e+05
2.64792e+04	5.19532e+02	3.06014e+00	2.73047e+05
2.63205e+04	4.99663e+02	2.97350e+00	2.71175e+05
2.61866e+04	4.85366e+02	2.92505e+00	2.69644e+05
2.60473e+04	4.76989e+02	2.91420e+00	2.68157e+05
2.59852e+04	4.70030e+02	2.92169e+00	2.67474e+05
2.50167e+04	7.57500e+01	1.70370e+00	2.52628e+05
2.58986e+04	1.33660e+02	1.79484e+00	2.62118e+05
2.56513e+04	1.68551e+02	1.82836e+00	2.60027e+05
2.42815e+04	1.85390e+02	1.80450e+00	2.46474e+05
2.41774e+04	2.01150e+02	1.87151e+00	2.45657e+05
2.41594e+04	2.16334e+02	1.95850e+00	2.45715e+05
2.41369e+04	2.30691e+02	2.04010e+00	2.45716e+05
2.40509e+04	2.43076e+02	2.11328e+00	2.45053e+05
2.40554e+04	2.54456e+02	2.19330e+00	2.45292e+05
2.38964e+04	2.64887e+02	2.25823e+00	2.43871e+05
2.32081e+04	4.11620e+01	1.37385e+00	2.33866e+05
2.29758e+04	7.62186e+01	1.39388e+00	2.31914e+05
2.28553e+04	1.00838e+02	1.45449e+00	2.31016e+05
2.27890e+04	1.17123e+02	1.52604e+00	2.30587e+05
2.26910e+04	1.31319e+02	1.60145e+00	2.29825e+05
2.26066e+04	1.42931e+02	1.67768e+00	2.29173e+05
2.25439e+04	1.51794e+02	1.75220e+00	2.28709e+05
2.25161e+04	1.61900e+02	1.82677e+00	2.28606e+05
2.24776e+04	1.70379e+02	1.89345e+00	2.28373e+05
2.24275e+04	1.78416e+02	1.95807e+00	2.28017e+05
2.18769e+04	2.67428e+01	1.15750e+00	2.20194e+05
2.17050e+04	4.72144e+01	1.16659e+00	2.18688e+05
2.16485e+04	6.13145e+01	1.22781e+00	2.18326e+05
2.15721e+04	7.28048e+01	1.30158e+00	2.17750e+05
