1.44758e+05	7.57521e+03	7.03441e+01	1.59368e+06
2.97061e+04	1.00779e+03	1.18365e+01	3.18975e+05
4.06069e+04	1.12038e+03	1.30106e+01	4.30284e+05
4.05318e+04	1.20620e+03	1.25521e+01	4.29932e+05
4.02319e+04	1.29423e+03	1.22657e+01	4.27527e+05
4.00654e+04	1.37082e+03	1.20926e+01	4.26455e+05
3.98813e+04	1.44510e+03	1.19917e+01	4.25255e+05
3.97337e+04	1.51501e+03	1.19374e+01	4.24425e+05
3.95519e+04	1.57559e+03	1.19152e+01	4.23190e+05
3.93067e+04	1.62891e+03	1.18776e+01	4.21234e+05
3.57496e+04	3.05561e+02	8.81681e+00	3.69368e+05
3.58566e+04	4.84300e+02	8.85146e+00	3.72260e+05
3.52243e+04	6.07353e+02	8.64881e+00	3.66965e+05
3.49642e+04	7.10122e+02	8.57127e+00	3.65314e+05
2.46533e+04	5.85301e+02	5.31078e+00	2.57696e+05
2.45079e+04	5.99485e+02	5.16036e+00	2.56234e+05
2.43501e+04	6.22958e+02	5.15814e+00	2.54889e+05
2.42896e+04	6.50034e+02	5.23557e+00	2.54632e+05
2.43526e+04	6.81465e+02	5.38761e+00	2.55728e+05
2.43117e+04	7.05086e+02	5.48634e+00	2.55654e+05
2.29834e+04	1.23400e+02	3.97589e+00	2.35043e+05
2.24922e+04	1.88928e+02	3.78007e+00	2.30592e+05
2.23378e+04	2.42933e+02	3.82207e+00	2.29629e+05
2.51755e+04	3.38231e+02	4.83912e+00	2.59977e+05
2.49315e+04	3.95657e+02	4.94549e+00	2.58217e+05
2.50249e+04	4.46773e+02	5.10325e+00	2.59820e+05
2.49908e+04	4.88231e+02	5.21238e+00	2.60003e+05
2.52207e+04	5.29358e+02	5.43327e+00	2.62934e+05
2.52200e+04	5.67305e+02	5.58253e+00	2.63455e+05
2.51008e+04	5.96878e+02	5.64641e+00	2.62623e+05
2.36725e+04	1.20022e+02	4.04522e+00	2.41970e+05
2.40538e+04	2.06297e+02	4.38855e+00	2.46990e+05
1.93220e+04	2.04930e+02	3.23298e+00	1.98502e+05
1.88379e+04	2.28483e+02	3.03749e+00	1.93701e+05
1.88763e+04	2.57758e+02	3.13825e+00	1.94479e+05
1.87680e+04	2.81923e+02	3.19603e+00	1.93696e+05
1.87639e+04	3.04535e+02	3.29192e+00	1.93977e+05
1.86672e+04	3.23847e+02	3.34528e+00	1.93255e+05
1.86419e+04	3.42361e+02	3.41793e+00	1.93261e+05
1.86124e+04	3.58714e+02	3.48202e+00	1.93194e+05
1.77770e+04	6.60933e+01	2.41482e+00	1.80846e+05
1.84965e+04	1.18366e+02	2.78024e+00	1.88929e+05
1.84454e+04	1.52125e+02	2.84517e+00	1.88820e+05
1.83471e+04	1.77599e+02	2.88042e+00	1.88128e+05
1.82579e+04	2.00559e+02	2.93335e+00	1.87518e+05
1.81832e+04	2.20352e+02	2.97382e+00	1.87009e+05
1.80881e+04	2.38751e+02	3.02150e+00	1.86290e+05
1.80744e+04	2.56517e+02	3.09966e+00	1.86408e+05
1.80745e+04	2.72980e+02	3.17159e+00	1.86647e+05
1.80329e+04	2.87214e+02	3.23237e+00	1.86433e+05
1.72910e+04	5.60247e+01	2.21035e+00	1.75681e+05
1.72250e+04	8.49475e+01	2.22791e+00	1.75327e+05
1.70371e+04	1.06702e+02	2.24504e+00	1.73683e+05
1.69209e+04	1.25962e+02	2.28383e+00	1.72753e+05
1.68104e+04	1.41483e+02	2.31835e+00	1.71838e+05
1.67596e+04	1.57168e+02	2.38276e+00	1.71551e+05
1.67670e+04	1.72346e+02	2.46229e+00	1.71855e+05
1.67924e+04	1.87026e+02	2.53398e+00	1.72328e+05
1.67627e+04	2.00142e+02	2.59722e+00	1.72226e+05
1.67414e+04	2.11620e+02	2.65435e+00	1.72185e+05
1.62046e+04	4.11309e+01	1.80020e+00	1.64257e+05
1.62058e+04	6.74886e+01	1.90427e+00	1.64637e+05
1.61278e+04	8.72420e+01	1.94084e+00	1.64091e+05
1.61108e+04	1.04424e+02	1.99663e+00	1.64149e+05
1.60398e+04	1.18498e+02	2.04640e+00	1.63630e+05
1.59881e+04	1.31005e+02	2.09595e+00	1.63287e+05
1.59264e+04	1.42623e+02	2.15209e+00	1.62843e+05
1.59558e+04	1.52720e+02	2.20678e+00	1.63292e+05
1.58951e+04	1.61933e+02	2.25448e+00	1.62825e+05
1.58646e+04	1.70249e+02	2.30474e+00	1.62653e+05
1.53691e+04	3.21100e+01	1.52206e+00	1.55534e+05
1.54286e+04	5.08671e+01	1.60488e+00	1.56400e+05
1.53903e+04	6.46776e+01	1.65626e+00	1.56206e+05
1.52948e+04	7.67969e+01	1.70964e+00	1.55425e+05
1.52526e+04	8.72730e+01	1.75844e+00	1.55158e+05
1.52323e+04	9.68502e+01	1.81167e+00	1.55103e+05
1.52071e+04	1.06362e+02	1.87134e+00	1.55006e+05
1.51855e+04	1.14910e+02	1.92463e+00	1.54928e+05
1.51450e+04	1.22232e+02	1.97131e+00	1.54644e+05
1.51234e+04	1.28975e+02	2.01731e+00	1.54541e+05
1.46998e+04	2.52365e+01	1.30111e+00	1.48551e+05
1.45963e+04	3.78424e+01	1.32390e+00	1.47665e+05
1.45499e+04	4.80176e+01	1.38662e+00	1.47365e+05
1.44688e+04	5.67310e+01	1.43056e+00	1.46686e+05
1.44280e+04	6.46604e+01	1.48049e+00	1.46408e+05
1.44077e+04	7.20872e+01	1.53303e+00	1.46331e+05
1.44066e+04	7.87294e+01	1.58920e+00	1.46443e+05
1.44312e+04	8.60663e+01	1.64779e+00	1.46820e+05
1.44209e+04	9.23566e+01	1.69293e+00	1.46825e+05
1.43875e+04	9.78963e+01	1.73315e+00	1.46588e+05
1.40483e+04	1.96738e+01	1.10549e+00	1.41785e+05
1.39949e+04	3.00647e+01	1.15563e+00	1.41405e+05
1.39322e+04	3.84045e+01	1.20798e+00	1.40914e+05
1.38914e+04	4.54496e+01	1.25326e+00	1.40622e+05
1.38245e+04	5.18215e+01	1.29701e+00	1.40060e+05
1.38495e+04	5.81655e+01	1.36325e+00	1.40440e+05
1.38218e+04	6.35269e+01	1.41003e+00	1.40263e+05
1.37872e+04	6.85576e+01	1.45118e+00	1.40009e+05
1.37427e+04	7.31280e+01	1.48472e+00	1.39643e+05
1.37148e+04	7.74025e+01	1.52032e+00	1.39442e+05
