4.68268e+05	4.81087e+04	3.46214e+02	5.50998e+06
8.35834e+04	6.97598e+03	5.39666e+01	9.59560e+05
7.74209e+04	4.53940e+03	3.51506e+01	8.54754e+05
7.69404e+04	3.82414e+03	3.14695e+01	8.39115e+05
7.68639e+04	3.53878e+03	3.04585e+01	8.34486e+05
7.62874e+04	3.37675e+03	2.99596e+01	8.26601e+05
7.58905e+04	3.28101e+03	2.98615e+01	8.21577e+05
7.55639e+04	3.21248e+03	2.99104e+01	8.17674e+05
7.54252e+04	3.17281e+03	2.99962e+01	8.15976e+05
7.51565e+04	3.14840e+03	3.01189e+01	8.13168e+05
6.43648e+04	7.14767e+02	2.03003e+01	6.71096e+05
6.36413e+04	1.02352e+03	2.05977e+01	6.67246e+05
6.32808e+04	1.20003e+03	2.08124e+01	6.65621e+05
6.27169e+04	1.32358e+03	2.08590e+01	6.61264e+05
6.22914e+04	1.41917e+03	2.09610e+01	6.58067e+05
6.18278e+04	1.49782e+03	2.10363e+01	6.54293e+05
6.14916e+04	1.56165e+03	2.11786e+01	6.51711e+05
6.12432e+04	1.62187e+03	2.13776e+01	6.50028e+05
5.96199e+04	1.65280e+03	2.11051e+01	6.33832e+05
5.93444e+04	1.69647e+03	2.12150e+01	6.31624e+05
5.29010e+04	4.53581e+02	1.44095e+01	5.47955e+05
5.28569e+04	6.62078e+02	1.49573e+01	5.50148e+05
5.21542e+04	7.75391e+02	1.49876e+01	5.44284e+05
5.17532e+04	8.55985e+02	1.50989e+01	5.41190e+05
5.12862e+04	9.17198e+02	1.51676e+01	5.37202e+05
5.09464e+04	9.72971e+02	1.53092e+01	5.34503e+05
5.07911e+04	1.02507e+03	1.54938e+01	5.33656e+05
5.05768e+04	1.06649e+03	1.56474e+01	5.32080e+05
5.03815e+04	1.10290e+03	1.57894e+01	5.30634e+05
5.02472e+04	1.13974e+03	1.59694e+01	5.29839e+05
4.56213e+04	3.01376e+02	1.08191e+01	4.70046e+05
4.52997e+04	4.47021e+02	1.13131e+01	4.68780e+05
4.55325e+04	5.31328e+02	1.16292e+01	4.72268e+05
4.52272e+04	5.92575e+02	1.17789e+01	4.69976e+05
4.49493e+04	6.44042e+02	1.19429e+01	4.67876e+05
4.48230e+04	6.88089e+02	1.21292e+01	4.67240e+05
4.46359e+04	7.28954e+02	1.22849e+01	4.65933e+05
4.44097e+04	7.65880e+02	1.24283e+01	4.64184e+05
4.42441e+04	7.97715e+02	1.25731e+01	4.62991e+05
4.40936e+04	8.26215e+02	1.27156e+01	4.61914e+05
4.04226e+04	2.10186e+02	8.46866e+00	4.14797e+05
4.01368e+04	3.04759e+02	8.75949e+00	4.13175e+05
3.97947e+04	3.61351e+02	8.94608e+00	4.10507e+05
3.96014e+04	4.04534e+02	9.09520e+00	4.09155e+05
3.93503e+04	4.39671e+02	9.21844e+00	4.07118e+05
3.92150e+04	4.73341e+02	9.37280e+00	4.06257e+05
3.90062e+04	5.02279e+02	9.49822e+00	4.04583e+05
3.88633e+04	5.29632e+02	9.64256e+00	4.03572e+05
3.87366e+04	5.53004e+02	9.77648e+00	4.02673e+05
3.86248e+04	5.75237e+02	9.91148e+00	4.01911e+05
3.58507e+04	1.41270e+02	6.52605e+00	3.66446e+05
3.56035e+04	2.05086e+02	6.75166e+00	3.64837e+05
3.53370e+04	2.43521e+02	6.90410e+00	3.62710e+05
3.52357e+04	2.75810e+02	7.07458e+00	3.62190e+05
3.50916e+04	3.04518e+02	7.23788e+00	3.61199e+05
3.49785e+04	3.29439e+02	7.38448e+00	3.60464e+05
3.48440e+04	3.51205e+02	7.51587e+00	3.59468e+05
3.48008e+04	3.70389e+02	7.66185e+00	3.59373e+05
3.46797e+04	3.88850e+02	7.79620e+00	3.58481e+05
3.45835e+04	4.05406e+02	7.91281e+00	3.57802e+05
3.24412e+04	9.70583e+01	5.16635e+00	3.30549e+05
3.24258e+04	1.46969e+02	5.44928e+00	3.31177e+05
3.21449e+04	1.79624e+02	5.61383e+00	3.28859e+05
3.20178e+04	2.07856e+02	5.78432e+00	3.28041e+05
3.18971e+04	2.30767e+02	5.91092e+00	3.27189e+05
3.17917e+04	2.52465e+02	6.05277e+00	3.26494e+05
3.16829e+04	2.72205e+02	6.18185e+00	3.25733e+05
3.16517e+04	2.90190e+02	6.31563e+00	3.25734e+05
3.15763e+04	3.05618e+02	6.43464e+00	3.25253e+05
3.14998e+04	3.20944e+02	6.56258e+00	3.24770e+05
2.97131e+04	7.37491e+01	4.23457e+00	3.02103e+05
2.94838e+04	1.10960e+02	4.44555e+00	3.00393e+05
2.92652e+04	1.35560e+02	4.58294e+00	2.98591e+05
2.91047e+04	1.57067e+02	4.70178e+00	2.97320e+05
2.90097e+04	1.76799e+02	4.83419e+00	2.96699e+05
2.88814e+04	1.94021e+02	4.94275e+00	2.95697e+05
2.87478e+04	2.10166e+02	5.05256e+00	2.94632e+05
2.86419e+04	2.24865e+02	5.15567e+00	2.93824e+05
2.85992e+04	2.38891e+02	5.26890e+00	2.93650e+05
2.85678e+04	2.51354e+02	5.37125e+00	2.93563e+05
2.71446e+04	5.51261e+01	3.44295e+00	2.75440e+05
2.68061e+04	8.27347e+01	3.55055e+00	2.72439e+05
2.66369e+04	1.02111e+02	3.67840e+00	2.71068e+05
2.64219e+04	1.18496e+02	3.78331e+00	2.69188e+05
2.62971e+04	1.32793e+02	3.89037e+00	2.68189e+05
2.62179e+04	1.45865e+02	3.99566e+00	2.67633e+05
2.61452e+04	1.58183e+02	4.09509e+00	2.67129e+05
2.61070e+04	1.70309e+02	4.20670e+00	2.66979e+05
2.60505e+04	1.81125e+02	4.29810e+00	2.66614e+05
2.59749e+04	1.91196e+02	4.38478e+00	2.66046e+05
2.48212e+04	4.02080e+01	2.77175e+00	2.51386e+05
2.46761e+04	6.19883e+01	2.91797e+00	2.50299e+05
2.44879e+04	7.77172e+01	3.03760e+00	2.48694e+05
2.43542e+04	9.15536e+01	3.14223e+00	2.47600e+05
2.42855e+04	1.03285e+02	3.23446e+00	2.47122e+05
2.41986e+04	1.14221e+02	3.32463e+00	2.46453e+05
2.41349e+04	1.24821e+02	3.41858e+00	2.46015e+05
2.40720e+04	1.33995e+02	3.49731e+00	2.45557e+05
