1.43336e+05	1.12566e+04	8.44553e+01	1.63038e+06
3.86143e+04	2.60537e+03	1.42544e+01	4.26451e+05
3.97174e+04	2.05979e+03	1.02297e+01	4.28002e+05
3.93753e+04	1.97248e+03	9.50879e+00	4.22986e+05
3.91835e+04	1.97622e+03	9.37625e+00	4.20973e+05
3.90924e+04	1.99749e+03	9.40664e+00	4.20306e+05
3.90415e+04	2.02920e+03	9.52033e+00	4.20227e+05
4.17957e+04	2.14479e+03	1.02107e+01	4.49615e+05
4.15185e+04	2.19475e+03	1.03816e+01	4.47514e+05
4.13755e+04	2.23087e+03	1.05194e+01	4.46583e+05
3.70159e+04	3.89680e+02	7.56706e+00	3.81623e+05
3.42629e+04	6.26512e+02	7.13692e+00	3.56031e+05
3.37985e+04	7.73873e+02	7.06571e+00	3.52790e+05
3.37573e+04	8.80979e+02	7.13563e+00	3.53518e+05
3.35336e+04	9.62457e+02	7.17152e+00	3.52132e+05
3.32897e+04	1.02732e+03	7.21923e+00	3.50390e+05
3.30863e+04	1.08500e+03	7.28576e+00	3.48998e+05
3.29392e+04	1.13691e+03	7.37698e+00	3.48138e+05
3.28774e+04	1.18273e+03	7.46447e+00	3.48066e+05
3.27536e+04	1.22131e+03	7.55562e+00	3.47304e+05
2.99606e+04	2.29387e+02	5.21719e+00	3.07117e+05
2.57503e+04	3.46556e+02	4.55475e+00	2.65523e+05
2.55826e+04	4.25595e+02	4.60518e+00	2.64687e+05
2.55597e+04	4.88101e+02	4.65968e+00	2.65137e+05
2.53535e+04	5.38673e+02	4.69858e+00	2.63620e+05
2.52075e+04	5.84027e+02	4.74946e+00	2.62665e+05
2.51775e+04	6.26659e+02	4.82144e+00	2.62863e+05
2.50566e+04	6.64304e+02	4.89807e+00	2.62107e+05
2.49538e+04	6.94256e+02	4.96796e+00	2.61449e+05
2.49775e+04	7.25102e+02	5.04602e+00	2.62072e+05
2.32934e+04	1.38240e+02	3.44663e+00	2.37763e+05
2.23650e+04	2.30816e+02	3.47310e+00	2.29431e+05
2.21209e+04	2.89971e+02	3.51797e+00	2.27627e+05
2.19441e+04	3.39406e+02	3.56260e+00	2.26398e+05
2.19069e+04	3.82159e+02	3.63233e+00	2.26523e+05
2.18319e+04	4.17288e+02	3.69073e+00	2.26182e+05
2.17187e+04	4.46728e+02	3.74504e+00	2.25399e+05
2.16204e+04	4.71011e+02	3.80037e+00	2.24715e+05
2.15473e+04	4.92415e+02	3.85231e+00	2.24250e+05
2.14983e+04	5.12437e+02	3.92216e+00	2.24029e+05
2.02383e+04	9.67000e+01	2.61018e+00	2.05960e+05
2.04443e+04	1.67523e+02	2.83374e+00	2.08952e+05
2.09271e+04	2.12395e+02	2.99534e+00	2.14391e+05
2.09375e+04	2.48732e+02	3.09986e+00	2.14963e+05
2.01344e+04	2.69826e+02	3.04023e+00	2.07082e+05
2.00501e+04	2.90937e+02	3.08571e+00	2.06497e+05
2.00040e+04	3.11339e+02	3.15319e+00	2.06306e+05
1.99318e+04	3.29057e+02	3.20671e+00	2.05815e+05
1.98855e+04	3.44071e+02	3.25697e+00	2.05552e+05
1.98499e+04	3.58056e+02	3.30596e+00	2.05386e+05
1.88293e+04	6.86953e+01	2.11850e+00	1.91099e+05
1.91340e+04	1.19782e+02	2.32706e+00	1.94865e+05
1.95885e+04	1.55542e+02	2.52020e+00	1.99961e+05
1.95124e+04	1.80011e+02	2.60392e+00	1.99528e+05
1.94281e+04	2.00082e+02	2.66927e+00	1.98951e+05
1.88047e+04	2.14443e+02	2.65256e+00	1.92844e+05
1.87423e+04	2.29071e+02	2.70113e+00	1.92415e+05
1.87191e+04	2.43307e+02	2.75505e+00	1.92379e+05
1.86727e+04	2.53927e+02	2.79825e+00	1.92065e+05
1.86310e+04	2.62433e+02	2.83563e+00	1.91770e+05
1.78089e+04	5.15920e+01	1.78742e+00	1.80392e+05
1.83598e+04	9.04280e+01	2.03541e+00	1.86538e+05
1.82590e+04	1.15165e+02	2.13962e+00	1.85881e+05
1.81732e+04	1.33226e+02	2.21129e+00	1.85276e+05
1.80885e+04	1.47912e+02	2.26869e+00	1.84633e+05
1.80457e+04	1.60311e+02	2.32170e+00	1.84382e+05
1.79860e+04	1.72148e+02	2.37653e+00	1.83958e+05
1.79257e+04	1.82368e+02	2.42248e+00	1.83503e+05
1.78926e+04	1.91970e+02	2.47024e+00	1.83316e+05
1.78649e+04	2.00009e+02	2.51221e+00	1.83161e+05
1.71340e+04	4.09787e+01	1.54069e+00	1.73290e+05
1.69931e+04	6.68721e+01	1.65507e+00	1.72255e+05
1.69240e+04	8.60383e+01	1.75698e+00	1.71857e+05
1.68448e+04	1.00494e+02	1.82267e+00	1.71276e+05
1.67993e+04	1.13759e+02	1.88584e+00	1.71016e+05
1.67876e+04	1.23714e+02	1.94145e+00	1.71054e+05
1.67547e+04	1.32317e+02	1.98717e+00	1.70858e+05
1.67106e+04	1.39980e+02	2.03608e+00	1.70542e+05
1.66826e+04	1.46931e+02	2.08269e+00	1.70378e+05
1.66595e+04	1.53159e+02	2.12103e+00	1.70248e+05
1.60524e+04	3.24932e+01	1.27372e+00	1.62123e+05
1.59783e+04	5.46095e+01	1.40550e+00	1.61735e+05
1.58870e+04	6.88384e+01	1.48181e+00	1.61040e+05
1.57621e+04	7.95344e+01	1.53634e+00	1.59952e+05
